Province,U_R,COICOP,Products,Weights,Date,Index,Source
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-03-01,88.97480519529505,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2009-04-01,81.4288923340499,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2009-04-01,77.45672045252174,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2009-04-01,92.6541778461965,Rural
0,2,01.1.2,Meat,155.5150876510229,2009-04-01,87.0814797199589,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2009-04-01,65.84229357633679,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2009-04-01,73.14567580880988,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2009-04-01,93.8849327146227,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2009-04-01,91.76583925792256,Rural
0,2,03,Clothing and footwear,531.1697196186933,2009-04-01,81.66468653419837,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2009-04-01,94.04724635434341,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2009-04-01,93.58610103237581,Rural
0,2,06,Health,112.24913543867018,2009-04-01,84.20317163925674,Rural
0,2,07,Transport,407.46151345811677,2009-04-01,88.46952121618148,Rural
0,2,08,Communication,179.2744073450492,2009-04-01,112.2246677918954,Rural
0,2,09,Recreation and culture,149.35391045040737,2009-04-01,98.64082544233221,Rural
0,2,10,Education,143.90779737150518,2009-04-01,75.06986494654741,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2009-04-01,82.321663609246,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-04-01,88.10812266561122,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2009-05-01,82.15842088678379,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2009-05-01,78.78802579699902,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2009-05-01,94.32925926392755,Rural
0,2,01.1.2,Meat,155.5150876510229,2009-05-01,86.56645260629483,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2009-05-01,65.72516366442046,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2009-05-01,73.14051799944833,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2009-05-01,93.06271294193179,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2009-05-01,86.9043738292133,Rural
0,2,03,Clothing and footwear,531.1697196186933,2009-05-01,81.35367720203558,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2009-05-01,93.7350359592939,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2009-05-01,94.14740944862557,Rural
0,2,06,Health,112.24913543867018,2009-05-01,85.1378038994244,Rural
0,2,07,Transport,407.46151345811677,2009-05-01,88.04142985202446,Rural
0,2,08,Communication,179.2744073450492,2009-05-01,112.03950185510763,Rural
0,2,09,Recreation and culture,149.35391045040737,2009-05-01,98.38753301500725,Rural
0,2,10,Education,143.90779737150518,2009-05-01,75.08282939156018,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2009-05-01,82.40851627691295,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-05-01,90.20056872939405,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2009-06-01,79.41157621500807,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2009-06-01,75.00962219277127,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2009-06-01,92.62743664333885,Rural
0,2,01.1.2,Meat,155.5150876510229,2009-06-01,86.3504369831499,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2009-06-01,65.57946289154363,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2009-06-01,68.88964642477819,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2009-06-01,90.4569256771512,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2009-06-01,86.59238813732787,Rural
0,2,03,Clothing and footwear,531.1697196186933,2009-06-01,80.68199539489204,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2009-06-01,92.25009121354148,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2009-06-01,95.85467152993884,Rural
0,2,06,Health,112.24913543867018,2009-06-01,85.1339058216263,Rural
0,2,07,Transport,407.46151345811677,2009-06-01,87.76011509010009,Rural
0,2,08,Communication,179.2744073450492,2009-06-01,111.76842399945667,Rural
0,2,09,Recreation and culture,149.35391045040737,2009-06-01,97.71176173786249,Rural
0,2,10,Education,143.90779737150518,2009-06-01,75.06419801111863,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2009-06-01,82.36790187292769,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-06-01,89.97789235812232,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2009-07-01,82.62880889585998,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2009-07-01,79.47993656177836,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2009-07-01,88.96096496854723,Rural
0,2,01.1.2,Meat,155.5150876510229,2009-07-01,84.4547795089943,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2009-07-01,66.02220028753307,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2009-07-01,77.3690376562725,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2009-07-01,90.269382198856,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2009-07-01,85.87607194704748,Rural
0,2,03,Clothing and footwear,531.1697196186933,2009-07-01,81.3167275325016,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2009-07-01,93.72217700075505,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2009-07-01,95.55331868743532,Rural
0,2,06,Health,112.24913543867018,2009-07-01,86.82508401575453,Rural
0,2,07,Transport,407.46151345811677,2009-07-01,89.41443083402099,Rural
0,2,08,Communication,179.2744073450492,2009-07-01,108.67288299958608,Rural
0,2,09,Recreation and culture,149.35391045040737,2009-07-01,98.38900829635777,Rural
0,2,10,Education,143.90779737150518,2009-07-01,75.08225901954056,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2009-07-01,82.32362956244481,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-07-01,87.97271743012931,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2009-08-01,82.4055150152604,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2009-08-01,79.33099895404283,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2009-08-01,84.35329827966318,Rural
0,2,01.1.2,Meat,155.5150876510229,2009-08-01,82.76146562275595,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2009-08-01,70.99411718391973,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2009-08-01,79.35728124222669,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2009-08-01,89.9104606370505,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2009-08-01,87.68403562311174,Rural
0,2,03,Clothing and footwear,531.1697196186933,2009-08-01,81.83336500954577,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2009-08-01,90.99836581756777,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2009-08-01,96.35940467828937,Rural
0,2,06,Health,112.24913543867018,2009-08-01,87.0656361578231,Rural
0,2,07,Transport,407.46151345811677,2009-08-01,90.89509690073596,Rural
0,2,08,Communication,179.2744073450492,2009-08-01,109.47497055537305,Rural
0,2,09,Recreation and culture,149.35391045040737,2009-08-01,97.46710997897686,Rural
0,2,10,Education,143.90779737150518,2009-08-01,75.07748787583918,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2009-08-01,82.66214001923962,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-08-01,88.87569344874754,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2009-09-01,84.05092038090775,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2009-09-01,81.23149007710762,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2009-09-01,85.13762365957741,Rural
0,2,01.1.2,Meat,155.5150876510229,2009-09-01,83.38501551247676,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2009-09-01,73.88803307721453,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2009-09-01,81.26994066470957,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2009-09-01,89.9298911593624,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2009-09-01,85.67003988372431,Rural
0,2,03,Clothing and footwear,531.1697196186933,2009-09-01,82.90373617179065,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2009-09-01,94.1793668726947,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2009-09-01,96.07808020066345,Rural
0,2,06,Health,112.24913543867018,2009-09-01,86.38921192579728,Rural
0,2,07,Transport,407.46151345811677,2009-09-01,93.30723028402419,Rural
0,2,08,Communication,179.2744073450492,2009-09-01,109.40102673286842,Rural
0,2,09,Recreation and culture,149.35391045040737,2009-09-01,98.44361920224239,Rural
0,2,10,Education,143.90779737150518,2009-09-01,75.08314013901102,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2009-09-01,83.09245799556811,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-09-01,86.37579398922568,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2009-10-01,86.37653284698565,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2009-10-01,84.44821485586087,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2009-10-01,90.35451499539171,Rural
0,2,01.1.2,Meat,155.5150876510229,2009-10-01,82.77295428881261,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2009-10-01,67.79501422745071,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2009-10-01,87.24237933344563,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2009-10-01,88.64254168753611,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2009-10-01,87.39203934445533,Rural
0,2,03,Clothing and footwear,531.1697196186933,2009-10-01,83.43379586538217,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2009-10-01,94.41781871837463,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2009-10-01,97.18174570934096,Rural
0,2,06,Health,112.24913543867018,2009-10-01,87.65507247216573,Rural
0,2,07,Transport,407.46151345811677,2009-10-01,93.20531953996604,Rural
0,2,08,Communication,179.2744073450492,2009-10-01,109.95030414187237,Rural
0,2,09,Recreation and culture,149.35391045040737,2009-10-01,96.92609084148609,Rural
0,2,10,Education,143.90779737150518,2009-10-01,75.0854775006862,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2009-10-01,82.40512071675182,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-10-01,87.64044624328055,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2009-11-01,89.65689426453842,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2009-11-01,89.90068326836098,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2009-11-01,93.18809737842395,Rural
0,2,01.1.2,Meat,155.5150876510229,2009-11-01,83.72516718846457,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2009-11-01,63.30703247343461,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2009-11-01,92.09441045096153,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2009-11-01,88.36895409669101,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2009-11-01,86.42835555171509,Rural
0,2,03,Clothing and footwear,531.1697196186933,2009-11-01,83.8380619106479,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2009-11-01,90.08588449016379,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2009-11-01,97.53434581842033,Rural
0,2,06,Health,112.24913543867018,2009-11-01,87.87019655303486,Rural
0,2,07,Transport,407.46151345811677,2009-11-01,94.96226528083855,Rural
0,2,08,Communication,179.2744073450492,2009-11-01,108.51414876670992,Rural
0,2,09,Recreation and culture,149.35391045040737,2009-11-01,97.42060252668544,Rural
0,2,10,Education,143.90779737150518,2009-11-01,75.09763732606508,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2009-11-01,82.48566454703669,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-11-01,87.86321998093622,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2009-12-01,88.86070678317269,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2009-12-01,88.45755678767253,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2009-12-01,93.96273380274214,Rural
0,2,01.1.2,Meat,155.5150876510229,2009-12-01,85.17306163620228,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2009-12-01,69.89037827079093,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2009-12-01,91.65199398855687,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2009-12-01,84.89439477162034,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2009-12-01,87.24943116059319,Rural
0,2,03,Clothing and footwear,531.1697196186933,2009-12-01,84.59705236939106,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2009-12-01,92.27853153557444,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2009-12-01,99.49664365272479,Rural
0,2,06,Health,112.24913543867018,2009-12-01,87.38026758945607,Rural
0,2,07,Transport,407.46151345811677,2009-12-01,92.35120111100188,Rural
0,2,08,Communication,179.2744073450492,2009-12-01,110.2372226328684,Rural
0,2,09,Recreation and culture,149.35391045040737,2009-12-01,94.29088133942305,Rural
0,2,10,Education,143.90779737150518,2009-12-01,75.08293820372955,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2009-12-01,81.89189393486502,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2009-12-01,86.75528472243344,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2010-01-01,85.58335522174592,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2010-01-01,83.44397824982086,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2010-01-01,95.78558539674854,Rural
0,2,01.1.2,Meat,155.5150876510229,2010-01-01,84.0170357749919,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2010-01-01,76.6681801152061,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2010-01-01,80.37125135125001,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2010-01-01,85.72095767040213,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2010-01-01,90.39461260782318,Rural
0,2,03,Clothing and footwear,531.1697196186933,2010-01-01,85.04820540139542,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2010-01-01,92.19173050139273,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2010-01-01,99.27338559307319,Rural
0,2,06,Health,112.24913543867018,2010-01-01,87.17360819687357,Rural
0,2,07,Transport,407.46151345811677,2010-01-01,92.9520307092319,Rural
0,2,08,Communication,179.2744073450492,2010-01-01,110.06428941566625,Rural
0,2,09,Recreation and culture,149.35391045040737,2010-01-01,95.80493190531284,Rural
0,2,10,Education,143.90779737150518,2010-01-01,75.06513792965941,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2010-01-01,82.40804833013374,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2010-01-01,85.1025245539458,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2010-02-01,82.53819809899234,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2010-02-01,79.077630820399,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2010-02-01,92.72765073332819,Rural
0,2,01.1.2,Meat,155.5150876510229,2010-02-01,83.52107643923003,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2010-02-01,65.39978355452219,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2010-02-01,76.38517534512698,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2010-02-01,85.01962949123669,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2010-02-01,89.67173142570758,Rural
0,2,03,Clothing and footwear,531.1697196186933,2010-02-01,86.15380403299814,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2010-02-01,92.17905353833834,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2010-02-01,97.91192052547645,Rural
0,2,06,Health,112.24913543867018,2010-02-01,86.78834984561693,Rural
0,2,07,Transport,407.46151345811677,2010-02-01,89.52572283816231,Rural
0,2,08,Communication,179.2744073450492,2010-02-01,108.23639634554479,Rural
0,2,09,Recreation and culture,149.35391045040737,2010-02-01,93.47378442525795,Rural
0,2,10,Education,143.90779737150518,2010-02-01,81.19839450215485,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2010-02-01,82.85126488722716,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2010-02-01,85.22639656181303,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2010-03-01,83.29167360563406,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2010-03-01,79.82379580484826,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2010-03-01,90.55338852861631,Rural
0,2,01.1.2,Meat,155.5150876510229,2010-03-01,82.38770001426705,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2010-03-01,69.24342153893076,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2010-03-01,78.1663666647942,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2010-03-01,84.94434434540342,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2010-03-01,93.71906959042164,Rural
0,2,03,Clothing and footwear,531.1697196186933,2010-03-01,87.67010890649546,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2010-03-01,92.0483880333042,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2010-03-01,98.55307318362429,Rural
0,2,06,Health,112.24913543867018,2010-03-01,85.47057780422627,Rural
0,2,07,Transport,407.46151345811677,2010-03-01,89.94976917122123,Rural
0,2,08,Communication,179.2744073450492,2010-03-01,108.24116170923541,Rural
0,2,09,Recreation and culture,149.35391045040737,2010-03-01,94.3883264247324,Rural
0,2,10,Education,143.90779737150518,2010-03-01,81.45267179361133,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2010-03-01,84.60057755472096,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2010-03-01,85.01996029312808,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2010-04-01,81.14936747002122,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2010-04-01,77.67976439925117,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2010-04-01,88.06680878537155,Rural
0,2,01.1.2,Meat,155.5150876510229,2010-04-01,80.23345798710129,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2010-04-01,68.78302653764449,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2010-04-01,75.49857250600091,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2010-04-01,84.95091550678549,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2010-04-01,94.3452786962332,Rural
0,2,03,Clothing and footwear,531.1697196186933,2010-04-01,86.96877740795583,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2010-04-01,89.62223937492924,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2010-04-01,99.43610795111762,Rural
0,2,06,Health,112.24913543867018,2010-04-01,85.24827883309683,Rural
0,2,07,Transport,407.46151345811677,2010-04-01,89.59443830045991,Rural
0,2,08,Communication,179.2744073450492,2010-04-01,107.54292739767135,Rural
0,2,09,Recreation and culture,149.35391045040737,2010-04-01,94.55133780957246,Rural
0,2,10,Education,143.90779737150518,2010-04-01,81.44400880770185,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2010-04-01,86.32737208542764,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2010-04-01,84.18359351086129,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2010-05-01,80.90659719139038,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2010-05-01,77.15718628832764,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2010-05-01,86.2810655813165,Rural
0,2,01.1.2,Meat,155.5150876510229,2010-05-01,80.55807179031957,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2010-05-01,67.57938845602919,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2010-05-01,75.97419200667775,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2010-05-01,84.79176698259828,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2010-05-01,94.06674171942832,Rural
0,2,03,Clothing and footwear,531.1697196186933,2010-05-01,87.27133619097923,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2010-05-01,90.47728419109353,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2010-05-01,99.38338301354679,Rural
0,2,06,Health,112.24913543867018,2010-05-01,85.35896326488901,Rural
0,2,07,Transport,407.46151345811677,2010-05-01,89.82517331832628,Rural
0,2,08,Communication,179.2744073450492,2010-05-01,107.77769450826628,Rural
0,2,09,Recreation and culture,149.35391045040737,2010-05-01,94.05821051247374,Rural
0,2,10,Education,143.90779737150518,2010-05-01,81.44684983874785,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2010-05-01,86.98869472339716,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2010-05-01,84.25812278166232,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2010-06-01,80.17761531579119,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2010-06-01,75.50504651254201,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2010-06-01,82.34575879622125,Rural
0,2,01.1.2,Meat,155.5150876510229,2010-06-01,81.32103162868984,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2010-06-01,69.36506937242933,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2010-06-01,74.49695244903818,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2010-06-01,84.52176271021862,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2010-06-01,91.11051924064654,Rural
0,2,03,Clothing and footwear,531.1697196186933,2010-06-01,86.6984238126114,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2010-06-01,90.7398170587588,Rural
0,2,05,"Furnishing, household equipment and routine household maintenance ",323.08414471673444,2010-06-01,99.01299503262624,Rural
0,2,06,Health,112.24913543867018,2010-06-01,85.19333768307165,Rural
0,2,07,Transport,407.46151345811677,2010-06-01,91.62028260307538,Rural
0,2,08,Communication,179.2744073450492,2010-06-01,107.72209688954683,Rural
0,2,09,Recreation and culture,149.35391045040737,2010-06-01,93.36977737926588,Rural
0,2,10,Education,143.90779737150518,2010-06-01,81.44620569117151,Rural
0,2,11,Restaurants and hotels,460.0480360206458,2010-06-01,86.36415759383785,Rural
0,2,12,Miscellaneous goods and services,420.99822892513373,2010-06-01,84.79143524657167,Rural
0,2,00,GENERAL INDEX (CPI),10000.000000000004,2010-07-01,78.6761510125344,Rural
0,2,01,Food and non-alcoholic beverages,4804.157852154903,2010-07-01,73.26125059753558,Rural
0,2,01.1.1,Bread and cereals,757.2127634774866,2010-07-01,74.68127477074802,Rural
0,2,01.1.2,Meat,155.5150876510229,2010-07-01,84.02013074740572,Rural
0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2010-07-01,72.40709515899673,Rural
0,2,01.1.7,Vegetables,2582.4670064826437,2010-07-01,74.5351861013423,Rural
0,2,01.2,Non-alcoholic beverages,101.1122031549787,2010-07-01,84.64460466468478,Rural
0,2,02,Alcoholic beverages and tobacco,831.9082877120769,2010-07-01,90.3388198983402,Rural
0,2,03,Clothing and footwear,531.1697196186933,2010-07-01,86.83094863623717,Rural
0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2010-07-01,91.26796817660922,Rural
